Reference,Gene,Peptide,Measurement,Protein,25%,75%,mRNA,Error,tp8mer,tp7m8,tp7A1,orf8mer,orf7m8,orf7A1,fp8mer,fp7m8,fp7A1
NM_001080505,LOC152573,-,-,-,-,-,0.138 ,0.221 ,0,0,0,0,0,0,0,0,0
NM_012224,NEK1,-,-,-,-,-,-0.653 ,0.214 ,0,0,0,0,1,0,0,0,0
NM_001102470,ADH6,-,-,-,-,-,0.000 ,2.053 ,0,0,0,0,0,1,0,0,0
NM_001565,CXCL10,-,-,-,-,-,0.000 ,2.062 ,0,0,0,0,0,0,0,0,0
NM_003943,STBD1,-,-,-,-,-,-0.366 ,0.208 ,0,1,0,0,0,0,0,0,0
NM_001201,BMP3,-,-,-,-,-,-0.086 ,0.435 ,1,0,0,0,0,1,0,0,0
NM_152778,MFSD8,-,-,-,-,-,0.246 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_003601,SMARCA5,24,70,0.262 ,0.147 ,0.356 ,0.000 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_021871,FGA,-,-,-,-,-,0.999 ,1.179 ,0,0,0,0,0,0,0,0,0
NM_014606,HERC3,-,-,-,-,-,-1.142 ,1.206 ,0,1,0,0,0,0,0,0,0
NM_138335,GNPDA2,-,-,-,-,-,-0.052 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001189,NKX3-2,-,-,-,-,-,-0.510 ,0.223 ,1,0,0,0,0,0,0,0,0
NM_001042784,FLJ25770,-,-,-,-,-,0.148 ,0.276 ,0,0,0,0,0,0,0,0,0
NM_002090,CXCL3,-,-,-,-,-,0.254 ,0.222 ,0,0,1,1,0,0,0,0,0
NM_016619,PLAC8,-,-,-,-,-,-0.388 ,0.207 ,0,1,0,0,0,0,0,0,0
NM_005141,FGB,-,-,-,-,-,-0.002 ,0.569 ,0,0,0,0,0,0,0,0,0
NM_174900,ZFP42,-,-,-,-,-,0.989 ,1.357 ,0,0,0,0,1,0,0,0,0
NM_005327,HADH,-,-,-,-,-,-0.171 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_018115,SDAD1,2,2,-0.065 ,-0.221 ,0.090 ,0.148 ,0.205 ,0,0,0,1,0,1,0,0,0
NM_001029998,SLC10A7,-,-,-,-,-,-,-,0,2,0,0,0,0,0,0,0
NM_152401,PDCL2,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_020225,STOX2,-,-,-,-,-,0.125 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_005212,CSN3,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_033115,MGC16169,-,-,-,-,-,-0.424 ,0.213 ,0,1,0,0,0,0,0,0,0
NM_000200,HTN3,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_000670,ADH4,-,-,-,-,-,-,-,0,1,0,0,0,0,0,0,0
NM_001006655,FAM149A,-,-,-,-,-,-0.260 ,0.281 ,0,0,0,0,1,0,0,0,0
NM_020337,ANKRD50,-,-,-,-,-,-0.112 ,0.212 ,0,2,0,0,1,0,0,0,0
NM_006587,CORIN,-,-,-,-,-,0.079 ,0.223 ,0,0,0,0,0,0,0,0,0
NM_001039717,C4ORF29,-,-,-,-,-,-0.463 ,0.210 ,0,0,0,1,0,0,0,0,0
NM_031279,AGXT2L1,-,-,-,-,-,0.146 ,0.215 ,0,0,0,0,0,0,0,0,0
NM_017593,BMP2K,-,-,-,-,-,-0.264 ,0.209 ,0,1,0,0,0,1,0,0,0
NM_020722,KIAA1211,-,-,-,-,-,0.277 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_000788,DCK,-,-,-,-,-,0.207 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_005882,MAEA,-,-,-,-,-,-0.274 ,0.206 ,0,0,1,0,0,0,0,0,0
NM_015130,TBC1D9,-,-,-,-,-,-0.925 ,0.221 ,0,1,0,0,0,1,0,0,0
NM_001564,ING2,2,2,-0.387 ,-0.958 ,0.185 ,0.133 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_004564,PET112L,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_144644,SPATA4,-,-,-,-,-,-0.649 ,0.320 ,0,0,0,0,0,0,0,0,0
NM_000857,GUCY1B3,-,-,-,-,-,0.424 ,0.273 ,0,0,0,0,0,0,0,0,0
NM_006947,SRP72,-,-,-,-,-,0.098 ,0.204 ,0,0,0,0,1,0,0,0,0
NM_003264,TLR2,-,-,-,-,-,1.255 ,0.264 ,0,0,0,0,0,1,0,0,0
NM_014247,RAPGEF2,-,-,-,-,-,0.601 ,0.211 ,0,0,1,0,0,0,0,0,0
NM_024574,C4ORF31,-,-,-,-,-,0.166 ,0.240 ,0,0,0,0,0,0,0,0,0
NM_002669,PLRG1,20,59,0.025 ,-0.131 ,0.110 ,-0.134 ,0.204 ,0,1,0,0,0,0,0,0,0
NM_001009181,STATH,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_000584,IL8,-,-,-,-,-,0.000 ,2.058 ,0,0,0,0,0,0,0,0,0
NM_002704,PPBP,-,-,-,-,-,0.245 ,0.423 ,0,0,0,0,0,0,0,0,0
NM_006726,LRBA,-,-,-,-,-,-0.302 ,0.206 ,1,0,0,0,0,1,0,0,0
NM_001109977,LOC729830,-,-,-,-,-,1.306 ,1.451 ,0,1,1,0,0,0,0,1,0
NM_015196,KIAA0922,-,-,-,-,-,-0.239 ,0.473 ,0,0,0,0,0,1,0,0,0
NM_207491,MGC48628,-,-,-,-,-,-,-,0,1,0,0,0,0,0,0,0
NM_021928,SPCS3,2,2,-0.165 ,-0.290 ,-0.040 ,0.328 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_017426,NUP54,16,38,0.088 ,0.015 ,0.178 ,0.302 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_024906,SCD5,-,-,-,-,-,0.000 ,1.873 ,0,0,0,0,0,0,0,0,0
NM_198682,GYPE,-,-,-,-,-,0.545 ,0.215 ,0,0,0,0,0,0,0,0,0
NM_001553,IGFBP7,2,2,-0.486 ,-0.708 ,-0.264 ,-0.387 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_018126,TMEM33,3,8,-0.128 ,-0.222 ,0.061 ,-0.053 ,0.208 ,1,0,1,0,0,0,0,0,0
NM_002589,PCDH7,-,-,-,-,-,-0.090 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_031950,FGFBP2,-,-,-,-,-,0.217 ,0.264 ,0,0,0,0,0,0,0,0,0
NM_206919,ARL9,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_183075,CYP2U1,-,-,-,-,-,0.133 ,0.204 ,0,0,1,0,0,0,0,0,0
NM_014885,ANAPC10,4,10,-0.236 ,-1.689 ,0.075 ,0.189 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_020395,INTS12,3,4,0.029 ,-0.352 ,0.196 ,0.101 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_032961,PCDH10,-,-,-,-,-,0.000 ,2.064 ,0,0,0,0,0,1,0,0,0
NM_006320,PGRMC2,-,-,-,-,-,-0.579 ,0.211 ,0,1,1,0,0,0,0,0,0
NM_000134,FABP2,-,-,-,-,-,0.333 ,0.392 ,0,0,1,0,0,0,0,0,0
NM_002940,ABCE1,6,11,-0.214 ,-0.335 ,-0.127 ,0.209 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_002199,IRF2,-,-,-,-,-,0.093 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_018078,LARP2,-,-,-,-,-,-0.101 ,0.212 ,0,0,0,0,0,0,0,0,0
NM_005130,FGFBP1,-,-,-,-,-,-0.566 ,0.211 ,0,0,0,0,0,0,0,0,0
NM_001059,TACR3,-,-,-,-,-,0.280 ,0.310 ,0,0,0,0,0,0,0,0,0
NM_198889,ANKRD17,-,-,-,-,-,0.073 ,0.204 ,0,0,0,1,0,0,0,0,0
NM_002913,RFC1,13,29,-0.222 ,-0.308 ,-0.131 ,-0.490 ,0.209 ,1,0,0,0,0,0,0,0,0
NM_024743,UGT2A3,-,-,-,-,-,0.000 ,2.046 ,0,0,0,0,1,0,0,0,0
NM_005935,AFF1,-,-,-,-,-,0.054 ,0.211 ,0,1,0,0,0,0,0,0,0
NM_001995,ACSL1,-,-,-,-,-,0.152 ,0.205 ,0,1,0,0,0,0,0,0,0
NM_006259,PRKG2,-,-,-,-,-,0.000 ,2.069 ,0,0,0,0,0,0,0,0,0
NM_006681,NMU,-,-,-,-,-,0.336 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_000807,GABRA2,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_032693,ARD1B,-,-,-,-,-,-0.047 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_138385,TMEM129,-,-,-,-,-,-0.618 ,0.213 ,0,0,0,0,0,0,0,0,0
NM_001013622,FAM53A,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_012118,CCRN4L,-,-,-,-,-,0.147 ,0.320 ,0,0,0,0,0,0,0,0,0
NM_002253,KDR,-,-,-,-,-,0.018 ,0.215 ,0,0,0,0,0,0,0,0,0
NM_001968,EIF4E,4,10,-0.280 ,-0.394 ,-0.213 ,-0.101 ,0.457 ,0,0,0,0,1,0,0,0,0
NM_016955,SEPSECS,-,-,-,-,-,-0.278 ,0.223 ,0,0,0,0,0,0,0,0,0
NM_017867,C4ORF27,-,-,-,-,-,0.047 ,0.204 ,0,0,0,0,1,0,0,0,0
NM_017918,CCDC109B,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_002477,MYL5,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_002089,CXCL2,-,-,-,-,-,0.148 ,0.206 ,0,1,0,0,0,0,0,0,0
NM_000253,MTTP,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_032518,COL25A1,-,-,-,-,-,0.187 ,0.304 ,0,0,0,0,0,1,0,0,0
NM_152997,C4ORF7,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_198353,KCTD8,-,-,-,-,-,-0.786 ,1.414 ,0,0,0,0,0,0,0,0,0
NM_003328,TXK,-,-,-,-,-,-,-,0,1,0,0,0,0,0,0,0
NM_004787,SLIT2,-,-,-,-,-,0.502 ,0.209 ,0,0,0,1,0,0,0,0,0
NM_147127,EVC2,-,-,-,-,-,-1.063 ,1.239 ,0,0,0,0,1,1,0,0,0
NM_000087,CNGA1,-,-,-,-,-,0.370 ,0.708 ,0,0,0,0,0,0,0,0,0
NM_201431,RASSF6,-,-,-,-,-,-0.575 ,1.489 ,0,2,0,0,0,0,0,0,0
NM_018401,STK32B,-,-,-,-,-,0.171 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_000824,GLRB,-,-,-,-,-,-0.207 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_014435,ASAHL,-,-,-,-,-,-0.175 ,0.205 ,0,1,0,0,0,0,0,0,0
NM_172250,MMAA,-,-,-,-,-,-0.200 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_019035,PCDH18,-,-,-,-,-,0.929 ,1.081 ,0,0,0,0,0,0,0,0,0
NM_030956,TLR10,-,-,-,-,-,-,-,0,0,1,0,0,0,0,0,0
NM_014421,DKK2,-,-,-,-,-,-0.308 ,0.305 ,0,0,0,0,0,0,0,0,0
NM_144571,CNOT6L,-,-,-,-,-,-0.037 ,0.211 ,1,1,0,0,0,0,0,0,0
NM_139076,CCDC98,-,-,-,-,-,-0.140 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_032117,MND1,-,-,-,-,-,0.327 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_080819,GPR78,-,-,-,-,-,0.202 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_003013,SFRP2,-,-,-,-,-,-0.902 ,0.495 ,0,0,0,0,0,0,0,0,0
NM_001099433,JAKMIP1,-,-,-,-,-,-,-,0,0,0,0,1,0,0,0,0
NM_181726,ANKRD37,-,-,-,-,-,0.241 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_020203,MEPE,-,-,-,-,-,1.215 ,1.536 ,0,1,0,0,0,0,0,0,0
NM_207405,FLJ46481,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_002416,CXCL9,-,-,-,-,-,0.176 ,0.334 ,0,0,0,0,0,0,0,0,0
NM_024582,FAT4,-,-,-,-,-,-0.026 ,0.205 ,0,0,0,0,2,0,0,0,0
NM_022154,SLC39A8,-,-,-,-,-,0.059 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_004334,BST1,-,-,-,-,-,0.017 ,0.235 ,0,0,0,0,0,0,0,0,0
NM_002448,MSX1,-,-,-,-,-,-0.045 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_020139,BDH2,-,-,-,-,-,-0.562 ,0.294 ,0,0,0,0,0,0,0,0,0
NM_012464,TLL1,-,-,-,-,-,-1.496 ,0.249 ,1,2,0,0,0,0,0,0,0
NM_020159,SMARCAD1,-,-,-,-,-,0.110 ,0.204 ,0,1,0,0,0,0,0,0,0
NM_001080522,CC2D2A,-,-,-,-,-,-0.067 ,0.205 ,0,0,0,0,1,1,0,0,0
NM_001334,CTSO,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_003305,TRPC3,-,-,-,-,-,-0.093 ,0.206 ,0,0,0,1,0,0,0,1,0
NM_004354,CCNG2,-,-,-,-,-,-0.339 ,0.206 ,0,0,0,0,1,0,0,0,0
NM_018659,CYTL1,-,-,-,-,-,0.173 ,0.242 ,0,0,0,0,0,0,0,0,0
NM_015173,TBC1D1,-,-,-,-,-,-0.165 ,0.205 ,0,2,0,0,0,0,0,0,0
NM_017923,MARCH1,-,-,-,-,-,-0.433 ,0.440 ,0,0,0,0,0,0,0,0,0
NM_014822,SEC24D,-,-,-,-,-,-0.326 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_207352,CYP4V2,-,-,-,-,-,0.211 ,0.209 ,0,0,0,0,0,0,0,0,0
NM_024873,TNIP3,-,-,-,-,-,-0.087 ,0.220 ,0,0,0,0,0,0,0,0,0
NM_032432,ABLIM2,-,-,-,-,-,-0.105 ,0.212 ,0,0,0,0,0,0,0,0,0
NM_006315,PCGF3,-,-,-,-,-,0.075 ,0.212 ,0,2,0,0,0,0,0,0,0
NM_145048,C4ORF28,-,-,-,-,-,0.201 ,0.215 ,0,0,0,0,0,0,0,0,0
NM_021225,PROL1,-,-,-,-,-,-0.006 ,0.265 ,0,0,0,0,0,0,0,0,0
NM_001042402,ASAHL,-,-,-,-,-,-,-,1,0,1,0,0,0,0,0,0
NM_017741,C4ORF30,-,-,-,-,-,-0.458 ,0.226 ,1,0,0,0,0,0,0,0,0
NM_001040202,PAQR3,-,-,-,-,-,0.120 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_006798,UGT2A1,-,-,-,-,-,0.173 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_022042,SLC26A1,-,-,-,-,-,-0.116 ,0.216 ,0,0,0,0,0,0,0,0,0
NM_203462,MRFAP1L1,-,-,-,-,-,-0.130 ,0.204 ,0,0,1,0,0,0,0,0,0
NM_018352,FLJ11184,2,4,-0.098 ,-0.607 ,0.043 ,-0.609 ,0.211 ,0,1,0,0,0,0,0,0,0
NM_024511,C4ORF15,-,-,-,-,-,0.294 ,0.206 ,0,1,0,0,0,0,0,0,0
NM_015030,FRYL,1,2,-0.622 ,-0.752 ,-0.492 ,-0.759 ,0.330 ,0,0,2,0,2,1,0,0,0
NM_001528,HGFAC,-,-,-,-,-,-0.077 ,0.256 ,0,0,0,0,0,0,0,0,0
NM_003263,TLR1,-,-,-,-,-,0.272 ,0.215 ,0,0,0,0,0,0,0,0,0
NM_033143,FGF5,-,-,-,-,-,0.000 ,2.064 ,0,0,0,0,0,0,0,0,0
NM_031953,SNX25,-,-,-,-,-,0.150 ,0.205 ,0,0,0,0,0,1,0,0,0
NM_198506,LRIT3,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_030917,FIP1L1,8,23,0.051 ,-0.195 ,0.125 ,0.267 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_018986,SH3TC1,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_017816,LYAR,15,46,0.251 ,0.157 ,0.411 ,0.426 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_017628,KIAA1546,-,-,-,-,-,-,-,1,1,0,0,0,0,0,0,0
NM_001813,CENPE,-,-,-,-,-,-0.320 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_002619,PF4,-,-,-,-,-,-0.091 ,0.230 ,0,0,0,0,0,0,0,0,0
NM_015271,TRIM2,-,-,-,-,-,-1.659 ,0.255 ,2,1,3,0,0,0,0,0,0
NM_148894,FAM44A,45,112,-0.230 ,-0.377 ,-0.113 ,-0.409 ,0.208 ,0,0,1,0,2,2,0,0,0
NM_004181,UCHL1,-,-,-,-,-,0.252 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_000325,PITX2,-,-,-,-,-,0.326 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_144646,IGJ,-,-,-,-,-,0.079 ,0.209 ,0,0,0,0,0,0,0,0,0
NM_005429,VEGFC,-,-,-,-,-,0.223 ,0.205 ,0,0,0,1,0,0,0,0,0
NM_000586,IL2,-,-,-,-,-,0.000 ,2.066 ,1,1,0,0,0,0,0,0,0
NM_198281,GPRIN3,-,-,-,-,-,-0.727 ,0.589 ,1,0,0,0,0,0,0,0,0
NM_000345,SNCA,-,-,-,-,-,-0.196 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_000826,GRIA2,-,-,-,-,-,0.362 ,0.408 ,0,1,0,0,1,0,0,0,0
NM_001037582,SCD5,-,-,-,-,-,-0.207 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_005409,CXCL11,-,-,-,-,-,-0.159 ,1.057 ,0,0,0,0,0,0,0,0,0
NM_003704,C4ORF8,-,-,-,-,-,-0.185 ,0.206 ,0,0,0,0,1,0,0,0,0
NM_002938,RNF4,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_033296,MRFAP1,4,10,0.296 ,0.145 ,0.332 ,-0.193 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_199327,SPRY1,-,-,-,-,-,0.570 ,0.315 ,0,0,0,0,0,0,0,0,0
NM_144721,THAP6,-,-,-,-,-,0.173 ,0.205 ,0,0,0,0,1,0,0,0,0
NM_020870,SH3RF1,-,-,-,-,-,0.365 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_021803,IL21,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_002994,CXCL5,-,-,-,-,-,0.209 ,0.207 ,1,0,0,0,0,0,0,0,0
NM_018227,UBA6,-,-,-,-,-,-0.260 ,0.210 ,0,1,0,0,1,0,0,0,0
NM_144720,JAKMIP1,-,-,-,-,-,1.447 ,1.393 ,0,0,0,0,0,0,0,0,0
NM_001963,EGF,-,-,-,-,-,0.057 ,0.239 ,0,0,0,0,3,0,0,0,0
NM_001024611,LOC339977,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_000027,AGA,-,-,-,-,-,-0.037 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_021647,MFAP3L,-,-,-,-,-,0.130 ,0.206 ,0,1,1,0,0,0,0,0,0
NM_001037442,RUFY3,-,-,-,-,-,-0.191 ,0.208 ,0,0,0,0,1,0,0,0,0
NM_198595,AFAP1,3,5,-0.314 ,-0.457 ,-0.237 ,-0.238 ,0.205 ,0,0,1,0,0,0,0,0,0
NM_130902,COX7B2,-,-,-,-,-,-0.715 ,0.908 ,0,0,0,0,0,0,0,0,0
NM_020236,MRPL1,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_182662,AADAT,-,-,-,-,-,-0.151 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_000901,NR3C2,-,-,-,-,-,-0.394 ,0.223 ,0,0,0,0,0,0,0,0,0
NM_007351,MMRN1,-,-,-,-,-,-0.108 ,0.224 ,0,0,0,1,1,0,0,0,0
NM_020972,ZFYVE28,-,-,-,-,-,0.246 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_015312,KIAA1109,-,-,-,-,-,-0.350 ,0.209 ,0,0,0,0,2,3,0,0,0
NM_002413,MGST2,-,-,-,-,-,-0.013 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_024900,PHF17,-,-,-,-,-,-0.011 ,0.204 ,0,1,0,0,0,0,0,0,0
NM_018290,PGM2,-,-,-,-,-,0.209 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_005114,HS3ST1,-,-,-,-,-,1.114 ,0.234 ,0,0,0,0,0,0,0,0,0
NM_032547,SCOC,-,-,-,-,-,-0.579 ,0.211 ,0,1,0,0,0,0,0,0,0
NM_016129,COPS4,-,-,-,-,-,-0.064 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001105677,UGT2A2,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_000661,RPL9,9,42,-0.078 ,-0.223 ,-0.059 ,0.030 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_173487,C4ORF33,-,-,-,-,-,-0.434 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_000856,GUCY1A3,-,-,-,-,-,-,-,0,0,0,0,1,0,0,0,0
NM_001263,CDS1,-,-,-,-,-,-0.126 ,0.210 ,0,0,0,0,0,0,0,0,0
NM_152770,C4ORF22,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_005443,PAPSS1,-,-,-,-,-,-0.277 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_025074,FRAS1,1,2,-0.271 ,-0.360 ,-0.182 ,-0.194 ,0.205 ,0,0,0,0,1,0,0,0,0
NM_001134,AFP,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_006457,PDLIM5,7,15,0.017 ,-0.248 ,0.061 ,-0.067 ,0.204 ,0,1,0,0,1,0,0,0,0
NM_138364,LOC90826,-,-,-,-,-,-0.105 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_015693,INTU,-,-,-,-,-,0.079 ,0.208 ,0,0,0,0,2,0,0,0,0
NM_024592,SRD5A3,-,-,-,-,-,0.242 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_173660,DOK7,-,-,-,-,-,-0.306 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_032623,OSAP,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_198892,BMP2K,-,-,-,-,-,-0.149 ,0.213 ,0,0,0,1,0,2,0,0,0
NM_007193,ANXA10,-,-,-,-,-,0.119 ,0.204 ,0,0,0,0,1,0,0,0,0
NM_025009,CEP135,-,-,-,-,-,0.058 ,0.204 ,0,1,0,0,0,0,0,0,0
NM_001080477,ODZ3,-,-,-,-,-,-0.225 ,0.205 ,0,0,1,0,0,0,0,0,0
NM_003265,TLR3,-,-,-,-,-,-0.045 ,0.214 ,0,0,0,0,0,0,0,0,0
NM_017733,PIGG,-,-,-,-,-,0.028 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_183375,ESSPL,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_012110,CHIC2,-,-,-,-,-,0.526 ,0.210 ,0,0,0,0,0,0,0,0,0
NM_001014809,CRMP1,-,-,-,-,-,-0.657 ,0.241 ,0,0,0,0,0,0,0,0,0
NM_004757,SCYE1,-,-,-,-,-,-0.017 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_016519,AMBN,-,-,-,-,-,-0.123 ,0.213 ,0,0,0,0,0,0,0,0,0
NM_152544,C4ORF23,-,-,-,-,-,-0.026 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_018177,N4BP2,-,-,-,-,-,-0.837 ,0.319 ,0,0,0,0,2,0,0,0,0
NM_207330,NPAL1,-,-,-,-,-,-,-,0,0,0,0,1,0,0,0,0
NM_014961,RUFY3,-,-,-,-,-,-0.716 ,0.341 ,0,0,0,0,1,0,0,0,0
NM_006583,RRH,-,-,-,-,-,0.373 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_002106,H2AFZ,-,-,-,-,-,0.189 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_031956,TTC29,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_006527,SLBP,-,-,-,-,-,0.144 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001290,LDB2,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_001012414,TRIM61,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_022475,HHIP,-,-,-,-,-,0.072 ,0.212 ,0,0,0,0,0,0,0,0,0
NM_014264,PLK4,-,-,-,-,-,-0.046 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001114734,PABPC4L,-,-,-,-,-,0.045 ,0.204 ,0,1,0,1,0,0,0,0,0
NM_021833,UCP1,-,-,-,-,-,0.193 ,0.404 ,0,0,0,0,0,0,0,0,0
NM_145291,ZNF509,-,-,-,-,-,0.000 ,2.068 ,0,0,0,1,0,0,0,0,0
NM_153702,ELMOD2,-,-,-,-,-,0.066 ,0.211 ,0,0,0,0,0,0,0,0,0
NM_052864,TIFA,-,-,-,-,-,-0.454 ,0.282 ,0,3,0,0,0,0,0,0,0
NM_018176,LGI2,-,-,-,-,-,-0.256 ,0.375 ,0,1,0,0,1,0,0,0,0
NM_001100874,NHEDC1,-,-,-,-,-,-,-,0,0,0,1,0,0,0,0,0
NM_001358,DHX15,30,71,0.155 ,0.067 ,0.191 ,0.080 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_013261,PPARGC1A,-,-,-,-,-,-0.236 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_134425,SLC26A1,-,-,-,-,-,-0.358 ,0.298 ,0,0,0,0,0,0,0,0,0
NM_017423,GALNT7,-,-,-,-,-,0.113 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001100400,PDS5A,34,100,0.226 ,0.110 ,0.297 ,0.369 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_016081,PALLD,3,4,-0.594 ,-1.188 ,-0.419 ,-0.474 ,0.209 ,0,1,0,0,0,0,0,0,0
NM_003215,TEC,-,-,-,-,-,-0.511 ,0.693 ,0,0,0,0,1,0,0,0,0
NM_001093772,KIT,-,-,-,-,-,0.295 ,0.228 ,0,0,0,1,0,0,0,0,0
NM_000203,IDUA,-,-,-,-,-,-0.471 ,0.220 ,0,0,0,0,0,0,0,0,0
NM_175737,KLB,-,-,-,-,-,0.111 ,0.235 ,0,0,0,0,0,0,0,0,0
NM_001012763,GNRHR,-,-,-,-,-,0.000 ,1.935 ,0,0,1,0,0,0,0,0,0
NM_153686,LCORL,-,-,-,-,-,0.206 ,0.213 ,0,0,0,0,1,0,0,0,0
NM_021114,SPINK2,-,-,-,-,-,0.000 ,2.068 ,0,0,0,1,0,0,0,0,0
NM_024920,DNAJB14,-,-,-,-,-,0.039 ,0.204 ,1,0,0,0,0,0,0,0,0
NM_031889,ENAM,-,-,-,-,-,-0.038 ,0.452 ,0,0,0,0,0,0,0,0,0
NM_017855,ODAM,-,-,-,-,-,-0.500 ,0.211 ,0,0,0,0,0,0,0,0,0
NM_025212,CXXC4,-,-,-,-,-,-0.666 ,0.229 ,0,0,0,0,0,0,0,0,0
NM_032906,PIGY,-,-,-,-,-,0.084 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_178497,C4ORF26,-,-,-,-,-,0.243 ,0.214 ,0,0,0,0,0,0,0,0,0
NM_020777,SORCS2,-,-,-,-,-,-0.102 ,0.279 ,0,0,0,0,0,0,0,0,0
NM_018392,C4ORF21,-,-,-,-,-,-,-,0,0,0,1,0,0,0,0,0
